DataProyectoMineria_Sexo,DataProyectoMineria_Zona,DataProyectoMineria_Departamento,DataProyectoMineria_Etario,DataProyectoMineria_Grupo,DataProyectoMineria_No_carente,DataProyectoMineria_Valor,DataProyectoMineria_Total,DataProyectoMineria_Proporción,DataProyectoMineria_Variable,DataProyectoMineria_ID,DataProyectoMineria_Nombre_dpto
Mujer,Rural,47,Mayor,Venezolana,1277.698,2158.023,3435.721,0.62811357499634,Sin refrigerador,4725,Magdalena
Mujer,Rural,47,Mayor,Venezolana,1278.767,2156.954,3435.721,0.627802432153251,Hacinamiento,1019,Magdalena
Mujer,Rural,47,Mayor,Venezolana,1460.437,1975.284,3435.721,0.574925612411485,Sin recogida de basuras,1553,Magdalena
Mujer,Rural,47,Mayor,Venezolana,1467.096,1968.625,3435.721,0.572987445721,Sin acueducto,2087,Magdalena
Mujer,Rural,47,Mayor,Venezolana,1964.757,1470.964,3435.721,0.428138373284676,Sin combustible adecuado para cocinar,485,Magdalena
Mujer,Rural,47,Mayor,Venezolana,2044.097,1391.624,3435.721,0.405045694921095,Sin espacio exclusivo para la cocina,3657,Magdalena
Mujer,Rural,47,Mayor,Venezolana,2682.822,752.898407,3435.721,0.219138401226409,Sin pisos duraderos,6327,Magdalena
Mujer,Rural,47,Mayor,Venezolana,2819.038,616.68288,3435.721,0.179491547771196,Sin paredes duraderas,6861,Magdalena
Mujer,Rural,47,Mayor,Venezolana,2863.973,571.74759,3435.721,0.166412694744422,Sin sanitario,5259,Magdalena
Mujer,Rural,47,Mayor,Venezolana,3256.203,179.51732,3435.721,0.0522502612988657,Sin electricidad,5793,Magdalena
Mujer,Rural,47,Menor,Colombiana,128.783741,0,128.783741,0,Sin empleo,7319,Magdalena
Mujer,Rural,47,Menor,Colombiana,1401.043,62329.904,63730.95,0.97801623857796,Sin internet,4186,Magdalena
Mujer,Rural,47,Menor,Colombiana,2488.481,31716.44,34204.92,0.927247892993172,Sin suministro continuo de agua,2590,Magdalena
Mujer,Rural,47,Menor,Colombiana,4358.308,59372.64,63730.95,0.931613917570662,Sin alcantarillado,3118,Magdalena
Mujer,Rural,47,Menor,Colombiana,20961.85,42769.1,63730.95,0.671088380135554,Hacinamiento,1014,Magdalena
Mujer,Rural,47,Menor,Colombiana,25450.91,38280.04,63730.95,0.600650704249662,Sin espacio exclusivo para la cocina,3652,Magdalena
Mujer,Rural,47,Menor,Colombiana,27752.8,35978.14,63730.95,0.564531675739966,Sin recogida de basuras,1548,Magdalena
Mujer,Rural,47,Menor,Colombiana,34204.92,29526.03,63730.95,0.463291854271747,Sin acueducto,2082,Magdalena
Mujer,Rural,47,Menor,Colombiana,34588.72,29142.23,63730.95,0.457269662542297,Sin refrigerador,4720,Magdalena
Mujer,Rural,47,Menor,Colombiana,36705.12,27025.83,63730.95,0.424061307731958,Sin combustible adecuado para cocinar,480,Magdalena
Mujer,Rural,47,Menor,Colombiana,44197.21,19533.74,63730.95,0.306503198210603,Sin sanitario,5254,Magdalena
Mujer,Rural,47,Menor,Colombiana,46486,17244.95,63730.95,0.270589878230279,Sin pisos duraderos,6322,Magdalena
Mujer,Rural,47,Menor,Colombiana,54368.12,9362.827,63730.95,0.146911775204983,Sin paredes duraderas,6856,Magdalena
Mujer,Rural,47,Menor,Colombiana,57252.247,6478.7,63730.95,0.101657044183399,Sin electricidad,5788,Magdalena
Mujer,Rural,47,Menor,Retornada,0,99.4129715,99.4129715,1,Sin suministro continuo de agua,2591,Magdalena
Mujer,Rural,47,Menor,Retornada,0,429.58616,429.58616,1,Hacinamiento,1015,Magdalena
Mujer,Rural,47,Menor,Retornada,0,429.58616,429.58616,1,Sin alcantarillado,3119,Magdalena
Mujer,Rural,47,Menor,Retornada,0,429.58616,429.58616,1,Sin espacio exclusivo para la cocina,3653,Magdalena
Mujer,Rural,47,Menor,Retornada,0,429.58616,429.58616,1,Sin internet,4187,Magdalena
Mujer,Rural,47,Menor,Retornada,0,429.58616,429.58616,1,Sin refrigerador,4721,Magdalena
Mujer,Rural,47,Menor,Retornada,99.4129715,330.17319,429.58616,0.768584327763259,Sin acueducto,2083,Magdalena
Mujer,Rural,47,Menor,Retornada,99.4129715,330.17319,429.58616,0.768584327763259,Sin combustible adecuado para cocinar,481,Magdalena
Mujer,Rural,47,Menor,Retornada,99.4129715,330.17319,429.58616,0.768584327763259,Sin paredes duraderas,6857,Magdalena
Mujer,Rural,47,Menor,Retornada,99.4129715,330.17319,429.58616,0.768584327763259,Sin pisos duraderos,6323,Magdalena
Mujer,Rural,47,Menor,Retornada,99.4129715,330.17319,429.58616,0.768584327763259,Sin recogida de basuras,1549,Magdalena
Mujer,Rural,47,Menor,Retornada,99.4129715,330.17319,429.58616,0.768584327763259,Sin sanitario,5255,Magdalena
Mujer,Rural,47,Menor,Retornada,429.58616,0,429.58616,0,Sin electricidad,5789,Magdalena
Mujer,Rural,47,Menor,Venezolana,0,2159.073,2159.073,1,Sin alcantarillado,3120,Magdalena
Mujer,Rural,47,Menor,Venezolana,0,2159.073,2159.073,1,Sin internet,4188,Magdalena
Mujer,Rural,47,Menor,Venezolana,221.90873,861.25141,1083.16,0.795128522101998,Sin suministro continuo de agua,2592,Magdalena
Mujer,Rural,47,Menor,Venezolana,811.25812,1347.815,2159.073,0.624256335936766,Sin refrigerador,4722,Magdalena
Mujer,Rural,47,Menor,Venezolana,819.47192,1339.601,2159.073,0.620451925432813,Hacinamiento,1016,Magdalena
Mujer,Rural,47,Menor,Venezolana,951.022583,1208.05,2159.073,0.559522535829034,Sin recogida de basuras,1550,Magdalena
Mujer,Rural,47,Menor,Venezolana,1083.16,1075.913,2159.073,0.498321733447642,Sin acueducto,2084,Magdalena
Mujer,Rural,47,Menor,Venezolana,1184.993,974.07994,2159.073,0.451156556540701,Sin combustible adecuado para cocinar,482,Magdalena
Mujer,Rural,47,Menor,Venezolana,1211.573,947.49989,2159.073,0.438845694425339,Sin espacio exclusivo para la cocina,3654,Magdalena
Mujer,Rural,47,Menor,Venezolana,1633.7697,525.30323,2159.073,0.243300356217692,Sin pisos duraderos,6324,Magdalena
Mujer,Rural,47,Menor,Venezolana,1723.541,435.53206,2159.073,0.201721785229124,Sin paredes duraderas,6858,Magdalena
Mujer,Rural,47,Menor,Venezolana,1723.541,435.53206,2159.073,0.201721785229124,Sin sanitario,5256,Magdalena
Mujer,Rural,47,Menor,Venezolana,2159.073,0,2159.073,0,Sin electricidad,5790,Magdalena
Mujer,Rural,50,Mayor,Colombiana,9426.202,18019.96,27446.17,0.656556452138859,Sin suministro continuo de agua,2597,Meta
Mujer,Rural,50,Mayor,Colombiana,9614.9036,73104.14,82719.04,0.883764366704449,Sin alcantarillado,3127,Meta
Mujer,Rural,50,Mayor,Colombiana,11939.27,70779.77,82719.04,0.855664790113618,Sin internet,4195,Meta
Mujer,Rural,50,Mayor,Colombiana,23670.14,5666.519,29336.66,0.193154878571726,Sin empleo,7324,Meta
Mujer,Rural,50,Mayor,Colombiana,24389.9,58329.14,82719.04,0.705147690302015,Sin recogida de basuras,1557,Meta
Mujer,Rural,50,Mayor,Colombiana,27446.17,55272.88,82719.04,0.66820021122102,Sin acueducto,2091,Meta
Mujer,Rural,50,Mayor,Colombiana,56006.71,26712.33,82719.04,0.322928433405417,Sin combustible adecuado para cocinar,489,Meta
Mujer,Rural,50,Mayor,Colombiana,61773.17,20945.88,82719.04,0.25321715532482,Hacinamiento,1023,Meta
Mujer,Rural,50,Mayor,Colombiana,68571.387,14147.65,82719.04,0.171032570010484,Sin refrigerador,4729,Meta
Mujer,Rural,50,Mayor,Colombiana,77027.54,5691.499,82719.04,0.0688051868106787,Sin pisos duraderos,6331,Meta
Mujer,Rural,50,Mayor,Colombiana,77169.38,5549.657,82719.04,0.067090442538985,Sin electricidad,5797,Meta
Mujer,Rural,50,Mayor,Colombiana,78837.48,3881.557,82719.04,0.0469245895503623,Sin sanitario,5263,Meta
Mujer,Rural,50,Mayor,Colombiana,79139.29,3579.746,82719.04,0.0432759616165758,Sin espacio exclusivo para la cocina,3661,Meta
Mujer,Rural,50,Mayor,Colombiana,80795.32,1923.719,82719.04,0.0232560605152091,Sin paredes duraderas,6865,Meta
Mujer,Rural,50,Mayor,Retornada,0,889.32429,889.32429,1,Sin acueducto,2092,Meta
Mujer,Rural,50,Mayor,Retornada,0,889.32429,889.32429,1,Sin alcantarillado,3128,Meta
Mujer,Rural,50,Mayor,Retornada,0,889.32429,889.32429,1,Sin internet,4196,Meta
Mujer,Rural,50,Mayor,Retornada,0,889.32429,889.32429,1,Sin recogida de basuras,1558,Meta
Mujer,Rural,50,Mayor,Retornada,106.25808,783.06621,889.32429,0.880518185329223,Hacinamiento,1024,Meta
Mujer,Rural,50,Mayor,Retornada,433.84032,69.3476944,503.188015,0.137816665605599,Sin empleo,7325,Meta
Mujer,Rural,50,Mayor,Retornada,438.060833,451.26346,889.32429,0.507422843471418,Sin espacio exclusivo para la cocina,3662,Meta
Mujer,Rural,50,Mayor,Retornada,520.61115,368.71314,889.32429,0.414599200928156,Sin combustible adecuado para cocinar,490,Meta
Mujer,Rural,50,Mayor,Retornada,718.02609,171.2982,889.32429,0.192616126565035,Sin refrigerador,4730,Meta
Mujer,Rural,50,Mayor,Retornada,718.02609,171.2982,889.32429,0.192616126565035,Sin sanitario,5264,Meta
Mujer,Rural,50,Mayor,Retornada,889.32429,0,889.32429,0,Sin electricidad,5798,Meta
Mujer,Rural,50,Mayor,Retornada,889.32429,0,889.32429,0,Sin paredes duraderas,6866,Meta
Mujer,Rural,50,Mayor,Retornada,889.32429,0,889.32429,0,Sin pisos duraderos,6332,Meta
Mujer,Rural,50,Mayor,Venezolana,0,1000.517,1000.517,1,Sin acueducto,2093,Meta
Mujer,Rural,50,Mayor,Venezolana,0,1000.517,1000.517,1,Sin alcantarillado,3129,Meta
Mujer,Rural,50,Mayor,Venezolana,64.991539,935.52554,1000.517,0.935042123222294,Sin internet,4197,Meta
Mujer,Rural,50,Mayor,Venezolana,64.991539,935.52554,1000.517,0.935042123222294,Sin recogida de basuras,1559,Meta
Mujer,Rural,50,Mayor,Venezolana,187.39188,813.12519,1000.517,0.812705021503882,Sin refrigerador,4731,Meta
Mujer,Rural,50,Mayor,Venezolana,461.15047,215.47303,676.6235,0.318453364389502,Sin empleo,7326,Meta
Mujer,Rural,50,Mayor,Venezolana,505.3253,495.19177,1000.517,0.494935888145829,Sin electricidad,5799,Meta
Mujer,Rural,50,Mayor,Venezolana,527.05923,473.45784,1000.517,0.4732131887814,Hacinamiento,1025,Meta
Mujer,Rural,50,Mayor,Venezolana,716.73445,283.78262,1000.517,0.283635980198237,Sin paredes duraderas,6867,Meta
Mujer,Rural,50,Mayor,Venezolana,716.73445,283.78262,1000.517,0.283635980198237,Sin pisos duraderos,6333,Meta
Mujer,Rural,50,Mayor,Venezolana,841.85206,158.66501,1000.517,0.158583022577328,Sin combustible adecuado para cocinar,491,Meta
Mujer,Rural,50,Mayor,Venezolana,878.76245,121.75462,1000.517,0.121691705388314,Sin espacio exclusivo para la cocina,3663,Meta
Mujer,Rural,50,Mayor,Venezolana,1000.517,0,1000.517,0,Sin sanitario,5265,Meta
Mujer,Rural,50,Menor,Colombiana,684.62299,0,684.62299,0,Sin empleo,7323,Meta
Mujer,Rural,50,Menor,Colombiana,5004.191,44268.92,49273.11,0.898439737211635,Sin alcantarillado,3124,Meta
Mujer,Rural,50,Menor,Colombiana,5697.212,9490.285,15187.5,0.624874732510288,Sin suministro continuo de agua,2596,Meta
Mujer,Rural,50,Menor,Colombiana,6223.355,43049.75,49273.11,0.873696626821404,Sin internet,4192,Meta
Mujer,Rural,50,Menor,Colombiana,11957.17,37315.94,49273.11,0.757328693074174,Sin recogida de basuras,1554,Meta
Mujer,Rural,50,Menor,Colombiana,15187.5,34085.61,49273.11,0.691768999358879,Sin acueducto,2088,Meta
Mujer,Rural,50,Menor,Colombiana,25837.67,23435.44,49273.11,0.475623316652836,Hacinamiento,1020,Meta
Mujer,Rural,50,Menor,Colombiana,32589.79,16683.32,49273.11,0.338588735316281,Sin combustible adecuado para cocinar,486,Meta
Mujer,Rural,50,Menor,Colombiana,40515.09,8758.015,49273.11,0.177744311248062,Sin refrigerador,4726,Meta
Mujer,Rural,50,Menor,Colombiana,44391.32,4881.79,49273.11,0.099076149242457,Sin electricidad,5794,Meta
Mujer,Rural,50,Menor,Colombiana,46377.46,2895.652,49273.11,0.0587673885411333,Sin pisos duraderos,6328,Meta
Mujer,Rural,50,Menor,Colombiana,47217.16,2055.951,49273.11,0.04172561869953,Sin sanitario,5260,Meta
Mujer,Rural,50,Menor,Colombiana,47786.39,1486.715,49273.11,0.0301729482876157,Sin paredes duraderas,6862,Meta
Mujer,Rural,50,Menor,Colombiana,47943.46,1329.655,49273.11,0.0269854084712737,Sin espacio exclusivo para la cocina,3658,Meta
Mujer,Rural,50,Menor,Retornada,0,160.50455,160.50455,1,Hacinamiento,1021,Meta
Mujer,Rural,50,Menor,Retornada,0,160.50455,160.50455,1,Sin acueducto,2089,Meta
Mujer,Rural,50,Menor,Retornada,0,160.50455,160.50455,1,Sin alcantarillado,3125,Meta
Mujer,Rural,50,Menor,Retornada,0,160.50455,160.50455,1,Sin combustible adecuado para cocinar,487,Meta
Mujer,Rural,50,Menor,Retornada,0,160.50455,160.50455,1,Sin internet,4193,Meta
Mujer,Rural,50,Menor,Retornada,0,160.50455,160.50455,1,Sin recogida de basuras,1555,Meta
Mujer,Rural,50,Menor,Retornada,160.50455,0,160.50455,0,Sin electricidad,5795,Meta
Mujer,Rural,50,Menor,Retornada,160.50455,0,160.50455,0,Sin espacio exclusivo para la cocina,3659,Meta
Mujer,Rural,50,Menor,Retornada,160.50455,0,160.50455,0,Sin paredes duraderas,6863,Meta
Mujer,Rural,50,Menor,Retornada,160.50455,0,160.50455,0,Sin pisos duraderos,6329,Meta
Mujer,Rural,50,Menor,Retornada,160.50455,0,160.50455,0,Sin refrigerador,4727,Meta
Mujer,Rural,50,Menor,Retornada,160.50455,0,160.50455,0,Sin sanitario,5261,Meta
Mujer,Rural,50,Menor,Venezolana,0,942.82258,942.82258,1,Sin acueducto,2090,Meta
Mujer,Rural,50,Menor,Venezolana,0,942.82258,942.82258,1,Sin alcantarillado,3126,Meta
Mujer,Rural,50,Menor,Venezolana,152.30968,790.5129,942.82258,0.838453508400276,Sin refrigerador,4728,Meta
Mujer,Rural,50,Menor,Venezolana,194.974617,747.84796,942.82258,0.793201155619332,Sin internet,4194,Meta
Mujer,Rural,50,Menor,Venezolana,194.974617,747.84796,942.82258,0.793201155619332,Sin recogida de basuras,1556,Meta
Mujer,Rural,50,Menor,Venezolana,445.3625,497.46008,942.82258,0.527628517339922,Hacinamiento,1022,Meta
Mujer,Rural,50,Menor,Venezolana,649.76975,293.05283,942.82258,0.310825001666803,Sin combustible adecuado para cocinar,488,Meta
Mujer,Rural,50,Menor,Venezolana,771.52438,171.2982,942.82258,0.181686569280087,Sin electricidad,5796,Meta
Mujer,Rural,50,Menor,Venezolana,771.52438,171.2982,942.82258,0.181686569280087,Sin sanitario,5262,Meta
Mujer,Rural,50,Menor,Venezolana,811.63532,131.18726,942.82258,0.139143103679167,Sin paredes duraderas,6864,Meta
Mujer,Rural,50,Menor,Venezolana,811.63532,131.18726,942.82258,0.139143103679167,Sin pisos duraderos,6330,Meta
Mujer,Rural,50,Menor,Venezolana,821.067955,121.75462,942.82258,0.129138421780267,Sin espacio exclusivo para la cocina,3660,Meta
Mujer,Rural,52,Mayor,Colombiana,10498.68,242795,253293.7,0.95855127861451,Sin internet,4200,Nariño
Mujer,Rural,52,Mayor,Colombiana,26546.92,226746.8,253293.7,0.895193208516438,Sin alcantarillado,3132,Nariño
Mujer,Rural,52,Mayor,Colombiana,69897.5,183396.19,253293.7,0.724045603976727,Sin recogida de basuras,1562,Nariño
Mujer,Rural,52,Mayor,Colombiana,104688.8,148604.9,253293.7,0.586690075592089,Sin combustible adecuado para cocinar,494,Nariño
Mujer,Rural,52,Mayor,Colombiana,107883.6,145410.1,253293.7,0.5740770496858,Sin refrigerador,4734,Nariño
Mujer,Rural,52,Mayor,Colombiana,144053,5741.941,149794.9,0.0383320193144092,Sin empleo,7328,Nariño
Mujer,Rural,52,Mayor,Colombiana,145599.7,27685.24,173284.92,0.159767162659047,Sin suministro continuo de agua,2599,Nariño
Mujer,Rural,52,Mayor,Colombiana,173284.92,80008.77,253293.7,0.315873509684607,Sin acueducto,2096,Nariño
Mujer,Rural,52,Mayor,Colombiana,185137.3,68156.36,253293.7,0.269080360072122,Hacinamiento,1028,Nariño
Mujer,Rural,52,Mayor,Colombiana,197478.6,55815.14,253293.7,0.220357395387252,Sin paredes duraderas,6870,Nariño
Mujer,Rural,52,Mayor,Colombiana,210577.2,42716.5,253293.7,0.168644147090907,Sin sanitario,5268,Nariño
Mujer,Rural,52,Mayor,Colombiana,230139.9,23153.8,253293.7,0.0914108799389799,Sin pisos duraderos,6336,Nariño
Mujer,Rural,52,Mayor,Colombiana,246745.2,6548.443,253293.7,0.0258531617643866,Sin espacio exclusivo para la cocina,3666,Nariño
Mujer,Rural,52,Mayor,Colombiana,248989.1,4304.633,253293.7,0.0169946311337392,Sin electricidad,5802,Nariño
Mujer,Rural,52,Mayor,Venezolana,0,247.42941,247.42941,1,Sin alcantarillado,3133,Nariño
Mujer,Rural,52,Mayor,Venezolana,0,247.42941,247.42941,1,Sin recogida de basuras,1563,Nariño
Mujer,Rural,52,Mayor,Venezolana,123.42178,124.00762,247.42941,0.5011838325929,Sin internet,4201,Nariño
Mujer,Rural,52,Mayor,Venezolana,123.42178,124.00762,247.42941,0.5011838325929,Sin paredes duraderas,6871,Nariño
Mujer,Rural,52,Mayor,Venezolana,123.42178,124.00762,247.42941,0.5011838325929,Sin refrigerador,4735,Nariño
Mujer,Rural,52,Mayor,Venezolana,124.00762,0,124.00762,0,Sin empleo,7329,Nariño
Mujer,Rural,52,Mayor,Venezolana,124.00762,0,124.00762,0,Sin suministro continuo de agua,2600,Nariño
Mujer,Rural,52,Mayor,Venezolana,124.00762,123.42178,247.42941,0.498816126991533,Hacinamiento,1029,Nariño
Mujer,Rural,52,Mayor,Venezolana,124.00762,123.42178,247.42941,0.498816126991533,Sin acueducto,2097,Nariño
Mujer,Rural,52,Mayor,Venezolana,247.42941,0,247.42941,0,Sin combustible adecuado para cocinar,495,Nariño
Mujer,Rural,52,Mayor,Venezolana,247.42941,0,247.42941,0,Sin electricidad,5803,Nariño
Mujer,Rural,52,Mayor,Venezolana,247.42941,0,247.42941,0,Sin espacio exclusivo para la cocina,3667,Nariño
Mujer,Rural,52,Mayor,Venezolana,247.42941,0,247.42941,0,Sin pisos duraderos,6337,Nariño
Mujer,Rural,52,Mayor,Venezolana,247.42941,0,247.42941,0,Sin sanitario,5269,Nariño
Mujer,Rural,52,Menor,Colombiana,5474.754,115283.01,120757.8,0.954663052821433,Sin internet,4198,Nariño
Mujer,Rural,52,Menor,Colombiana,9915.0808,0,9915.0808,0,Sin empleo,7327,Nariño
Mujer,Rural,52,Menor,Colombiana,11336.72,109421,120757.8,0.906119521885957,Sin alcantarillado,3130,Nariño
Mujer,Rural,52,Menor,Colombiana,26751.16,94006.61,120757.8,0.778472363689965,Sin recogida de basuras,1560,Nariño
Mujer,Rural,52,Menor,Colombiana,51336.46,69421.3,120757.8,0.574880463208174,Sin refrigerador,4732,Nariño
Mujer,Rural,52,Menor,Colombiana,55626.02,65131.74,120757.8,0.539358451379538,Sin combustible adecuado para cocinar,492,Nariño
Mujer,Rural,52,Menor,Colombiana,57814.65,11357.7,69172.35,0.164194219221987,Sin suministro continuo de agua,2598,Nariño
Mujer,Rural,52,Menor,Colombiana,68552.18,52205.58,120757.8,0.432316421796356,Hacinamiento,1026,Nariño
Mujer,Rural,52,Menor,Colombiana,69172.35,51585.41,120757.8,0.427180770103463,Sin acueducto,2094,Nariño
Mujer,Rural,52,Menor,Colombiana,96726.52,24031.247,120757.8,0.199003683405958,Sin sanitario,5266,Nariño
Mujer,Rural,52,Menor,Colombiana,101141.1,19616.66,120757.8,0.162446318167439,Sin paredes duraderas,6868,Nariño
Mujer,Rural,52,Menor,Colombiana,109082.7,11675.05,120757.8,0.0966815394119469,Sin pisos duraderos,6334,Nariño
Mujer,Rural,52,Menor,Colombiana,116658.7,4099.093,120757.8,0.0339447472544217,Sin espacio exclusivo para la cocina,3664,Nariño
Mujer,Rural,52,Menor,Colombiana,118145.5,2612.272,120757.8,0.0216323251996972,Sin electricidad,5800,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123.42178,123.42178,1,Hacinamiento,1027,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123.42178,123.42178,1,Sin acueducto,2095,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123.42178,123.42178,1,Sin alcantarillado,3131,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123.42178,123.42178,1,Sin recogida de basuras,1561,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin combustible adecuado para cocinar,493,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin electricidad,5801,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin espacio exclusivo para la cocina,3665,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin internet,4199,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin paredes duraderas,6869,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin pisos duraderos,6335,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin refrigerador,4733,Nariño
Mujer,Rural,52,Menor,Venezolana,123.42178,0,123.42178,0,Sin sanitario,5267,Nariño
Mujer,Rural,54,Mayor,Colombiana,2598.672,103840.1,106438.7,0.97558594759237,Sin internet,4205,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,7332.148,17513.06,24845.21,0.704886776968277,Sin suministro continuo de agua,2604,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,11088.54,95350.19,106438.7,0.89582257205321,Sin alcantarillado,3137,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,17730.776,88707.957,106438.7,0.833418267979598,Sin recogida de basuras,1567,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,21182.59,4304.3441,25486.93,0.16888436936108,Sin empleo,7331,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,24845.21,81593.53,106438.7,0.766577663951176,Sin acueducto,2101,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,26170.19,80268.54,106438.7,0.754129278166682,Sin combustible adecuado para cocinar,499,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,60077.82,46360.92,106438.7,0.435564508021988,Hacinamiento,1033,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,61631.746,44806.987,106438.7,0.420965184655581,Sin paredes duraderas,6875,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,74843.03,31595.71,106438.7,0.296844192948617,Sin refrigerador,4739,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,78781.34,27657.4,106438.7,0.259843459192944,Sin sanitario,5273,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,91220.19,15218.55,106438.7,0.142979480207857,Sin pisos duraderos,6341,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,96761.53,9677.202,106438.7,0.090918077729247,Sin espacio exclusivo para la cocina,3671,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,103371.7,3067.008,106438.7,0.0288147825931733,Sin electricidad,5807,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,0,4326.9893,4326.9893,1,Sin internet,4206,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,558.3614,1335.679,1894.04,0.705201051720133,Sin suministro continuo de agua,2605,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,571.99141,3754.998,4326.9893,0.867808478287663,Sin alcantarillado,3138,Norte de Santander
